CountyCode,CountyName,PrecinctCode,PrecinctName,PollingLocationName,PollingLocationAddress,Status,Lat,Lng
27,JASPER,102,Gillisonville,Old Gillisonville School,"88 Langfordville Rd, Ridgeland SC 29936",,,
27,JASPER,103,Grahamville 1,Anglican Church Parrish,"2718 Bees Creek Rd, Ridgeland SC 29936",,,
27,JASPER,104,Grahamville 2,Mt Carmel Baptist Center,"3776 Bees Creek Road Hwy # 13, Ridgeland Sc SC 29936",,,
27,JASPER,105,Grays,Grays Fire Station,"15307 Grays Hwy, Early Branch SC 29916",,,
27,JASPER,106,Hardeeville 1,St. Stephen Social Hall,"710 Main St, Hardeeville SC 29927",,,
27,JASPER,107,Hardeeville 2,Fisher Chapel U.M. Church,"445 Church Road Hwy # 46, Hardeeville SC 29927",,,
27,JASPER,108,Levy,Levy-Limehouse Comm.Ctr.,"470 Mitchells Ct, Hardeeville SC 29927",,,
27,JASPER,109,Okatie,St. Luke Baptist Church,"3048 Snake Rd, Ridgeland SC 29936",,,
27,JASPER,110,Pineland,Robertville Comm. Center,"9731 Cotton Hill Rd, Pineland SC 29934",,,
27,JASPER,111,Ridgeland 1,Kingdom Touch Ministries Gymnasium,"6714 Tillman Rd, Ridgeland SC 29936",,,
27,JASPER,112,Ridgeland 2,Kingdom Touch Ministries Gymnasium,"6714 Tillman Rd, Ridgeland SC 29936",,,
27,JASPER,113,Tillman,Tillman Fire Station,"30 Daniel O'Morris Blvd, Tillman SC 29943",,,
27,JASPER,114,Ridgeland 3,Kingdom Touch Ministries Gymnasium,"6714 Tillman Rd, Ridgeland SC 29936",,,
27,JASPER,115,Sun City,SCHH Lakehouse,"1251 Sgt William Jasper Blvd, Bluffton SC 29909",,,
27,JASPER,999,Barrier Free,Absentee Precinct,"1506 Grays Hwy, Ridgeland SC 29936",,,
28,KERSHAW,101,Airport,A T E C,"874 Vocational Ln, Camden SC 29020",,,
28,KERSHAW,102,Antioch,Antioch Fire Station,"1617 Bishopville Hwy, Camden SC 29020",,,
28,KERSHAW,103,Bethune,Bethune Community Center,"109 College St E, Bethune SC 29009",,,
28,KERSHAW,105,Buffalo,Mt Pisgah School,"5160 Mt Pisgah Rd, Kershaw SC 29067",,,
28,KERSHAW,107,Camden #1,Camden City Arena,"517 Bull St, Camden SC 29020",,,
28,KERSHAW,108,Camden #2,Kershaw County CLC,"1109 Campbell St, Camden SC 29020",,,
28,KERSHAW,109,Hobkirk's Hill,Camden Elementary School,"416 Laurens St, Camden SC 29020",,,
28,KERSHAW,111,Camden #5,Steeplechase Museum,"200 Knights Hill Rd, Camden SC 29020",,,
28,KERSHAW,112,Camden #5A,Sanders Creek Baptist Ch,"520 Nelson Rd, Camden SC 29020",,,
28,KERSHAW,113,Camden #6,Kendall Clubhouse,"2001 Lakeshore Dr, Camden SC 29020",,,
28,KERSHAW,115,Cassatt,Midway Elementary School,"1892 Highway 1 N, Cassatt SC 29032",,,
28,KERSHAW,117,Charlotte Thompson,Community Center,"524 Community Center Rd, Camden SC 29020",,,
28,KERSHAW,119,Doby's Mill,Doby's Mill Elem School,"1964 Ft Jackson Rd, Elgin SC 29045",,,
28,KERSHAW,121,E Camden/hermitage,Camden Middle School,"902 McRae Road, Camden SC 29020",,,
28,KERSHAW,122,Elgin #1,Blaney Baptist Church,"1400 Blaney Rd, Elgin SC 29045",,,
28,KERSHAW,123,Elgin #2,Blaney Elementary School,"1621 Smyrna Rd, Elgin SC 29045",,,
28,KERSHAW,124,Elgin #3,Elgin Town Hall,"2469 Main St, Elgin SC 29045",,,
28,KERSHAW,125,Elgin #4,Leslie M Stover School,"1649 Smyrna Rd, Elgin SC 29045",,,
28,KERSHAW,126,Elgin #5,Harmony Baptist Church,"998 Tookie Doo Ln, Elgin SC 29045",,,
28,KERSHAW,127,Elgin #6,Blaney Fire Department,"2344 Highway 1 S, Elgin SC 29045",,,
28,KERSHAW,130,Gates Ford,Gates Ford Community Ctr,"4686 Bethune Rd, Kershaw SC 29067",,,
28,KERSHAW,131,Liberty Hill,Beaver Creek Fire Dept,"3381 John G Richard Rd, Liberty Hill SC 29074",,,
28,KERSHAW,132,Lugoff #1,Lugoff Elementary School,"994 Ridgeway Rd, Lugoff SC 29078",,,
28,KERSHAW,133,Lugoff #2,Lugoff-Elgin Middle Sch,"1244 Highway 1 S, Lugoff SC 29078",,,
28,KERSHAW,134,Lugoff #3,Wateree Elementary School,"424 Wildwood Ln, Lugoff SC 29078",,,
28,KERSHAW,135,Lugoff #4,Lugoff-Elgin High School,"1284 Highway 1 S, Lugoff SC 29078",,,
28,KERSHAW,140,Malvern Hill,Malvern Hill Bapt Church,"1514 Malvern Hill Dr, Camden SC 29020",,,
28,KERSHAW,143,Rabon's Crossroads,Pine Grove Fire Depart.,"833 Pine Grove Rd, Lugoff SC 29078",,,
28,KERSHAW,146,Riverdale,American Legion Bldg.,"1333 Chestnut Ferry Rd, Camden SC 29020",,,
28,KERSHAW,147,Salt Pond,Smyrna Methodist Church,"16 Smyrna Rd, Elgin SC 29045",,,
28,KERSHAW,149,Shaylor's Hill,Baron DeKalb Elem. School,"2684 Baron Dekalb Rd, Camden SC 29020",,,
28,KERSHAW,150,Springdale,New Hope Baptist Church,"9105 Liberty Hill Rd, Camden SC 29020",,,
28,KERSHAW,152,Westville,Westville Fire Department,"2 Payne Pond Rd, Camden SC 29020",,,
28,KERSHAW,154,Whites Gardens,Emanuel Baptist Church,"1643 McRae Rd, Camden SC 29020",,,
28,KERSHAW,999,Barrier Free,Voter Reg Classroom,"609 Lafayette Avenue, Camden SC 29020",,,
29,LANCASTER,1,Antioch,Antioch Baptist Church,"3052 Taxahaw Rd, Lancaster SC 29720",,,
29,LANCASTER,2,Lake House,Sun City Lake House,"1353 Del Webb Blvd, Indian Land SC 29707",,,
29,LANCASTER,3,Camp Creek,Camp Creek Baptist Church,"998 Potter Rd, Lancaster SC 29720",,,
29,LANCASTER,4,Carmel,New Hope Missionary Baptist Church,"2393 New Hope Rd, Heath Springs SC 29058",,,
29,LANCASTER,5,Chesterfield Ave,First Baptist Church,"300 S Market St, Lancaster SC 29720",,,
29,LANCASTER,6,Douglas,Douglas Presb Ch Comm Ctr,"2325 Sunday Pl, Lancaster SC 29720",,,
29,LANCASTER,7,Dwight,Bethlehem Bapt Church Family Life Center,"1841 N Rocky River Rd, Lancaster SC 29720",,,
29,LANCASTER,8,Elgin,St. Luke's Leisure Ctr.,"128 Providence Rd, Lancaster SC 29720",,,
29,LANCASTER,9,Erwin Farm,Erwin School,"1477 Locustwood Ave, Lancaster SC 29720",,,
29,LANCASTER,10,Gooch's Cross Rds,Springdell Baptist Church,"1420 Springdell Church Rd, Lancaster SC 29720",,,
29,LANCASTER,11,Heath Springs,Town Hall (Ann S Taylor Mun. Bld),"103 Duncan St, Heath Springs SC 29058",,,
29,LANCASTER,12,Hyde Park,Hyde Pk Bapt Ch Rec Bldg,"1898 Flat Creek Rd, Lancaster SC 29720",,,
29,LANCASTER,13,Jacksonham,Taylors Grove Baptist Church,"2382 Charlotte Hwy, Lancaster SC 29720",,,
29,LANCASTER,14,Kershaw North,Fellowship Hall-1st Baptist Church,"210 N Matson St, Kershaw SC 29067",,,
29,LANCASTER,15,Kershaw South,Marian Boan Community Center,"200 Close Cir, Kershaw SC 29067",,,
29,LANCASTER,16,Lancaster East,Barr Street Learning Center,"610 E Meeting St, Lancaster SC 29720",,,
29,LANCASTER,17,Lancaster West,First Presbyterian Church,"700 N Main St, Lancaster SC 29720",,,
29,LANCASTER,18,Lynwood Drive,Sherwood Bapt Church Family Life Center,"1030 Darlene Blvd, Lancaster SC 29720",,,
29,LANCASTER,19,Midway,Flat Creek Fire Dept.,"7563 Flat Creek Rd, Kershaw SC 29067",,,
29,LANCASTER,20,Pleasant Hill,Bright Light Bapt Church,"4469 Kershaw Camden Hwy, Heath Springs SC 29058",,,
29,LANCASTER,21,Pleasant Valley,Pleasant Hill Meth. Ch.,"238 Fort Mill Hwy, Indian Land SC 29707",,,
29,LANCASTER,22,Rich Hill,Rich Hill Fire Dept,"2897 Rocky River Rd, Heath Springs SC 29058",,,
29,LANCASTER,23,Riverside,David Stand AME Zion Church,"1989 Riverside Rd, Lancaster SC 29720",,,
29,LANCASTER,24,Spring Hill,Spring Hill Baptist Ch.,"2245 Old Camden Monroe Hwy, Lancaster SC 29720",,,
29,LANCASTER,25,Unity,Unity ARP,"3495 Unity Church Rd, Lancaster SC 29720",,,
29,LANCASTER,26,Van Wyck,Community Center,"5036 Old Hickory Rd, Lancaster SC 29720",,,
29,LANCASTER,32,Possum Hollow,Restoration Church of The Carolinas,"8365 Possum Hollow Rd, Indian Land SC 29707",,,
29,LANCASTER,33,University,Church Of The Good Shepard,"1005 University Dr, Lancaster SC 29720",,,
29,LANCASTER,34,Shelley Mullis,Indian Land Rec. Center,"8286 Charlotte Hwy., Indian Land SC 29707",,,
29,LANCASTER,35,Black Horse Run,Transformation Church,"8978 Charlotte Hwy, Indian Land SC 29707",,,
29,LANCASTER,36,Gold Hill,Gold Hill AME Zion Church,"9239 Van Wyck Rd, Lancaster SC 29720",,,
29,LANCASTER,37,Harrisburg,Harrisburg Elementary,"10251 Harrisburg Rd, Indian Land SC 29707",,,
29,LANCASTER,38,Osceola,Osceola Methodist Church,"6575 Charlotte Hwy, Lancaster SC 29720",,,
29,LANCASTER,39,River Road,Indian Land High School,"8063 River Rd, Indian Land SC 29707",,,
29,LANCASTER,40,The Lodge,Sun City Lodge,"2955 Sun City Blvd, Indian Land SC 29707",,,
29,LANCASTER,41,College Park,Carol Ray Dowling Building,"509 Hubbard Dr, Lancaster SC 29720",,,
29,LANCASTER,999,Barrier Free,Voter Registration Office,"101 N Main St, Lancaster SC 29720",,,
30,LAURENS,1,Laurens 1,Springfield Bapt Church,"503 Jersey St, Laurens SC 29360",,,
30,LAURENS,2,Laurens 2,CPW Training Center,"215 Church St, Laurens SC 29360",,,
30,LAURENS,3,Laurens 3,The Ridge at Laurens,"301 Exchange Dr, Laurens SC 29360",,,
30,LAURENS,4,Laurens 4,Evening Light Ch Of God,"308 S Harper St, Laurens SC 29360",,,
30,LAURENS,5,Laurens 5,Laurens County Library,"1017 W Main St, Laurens SC 29360",,,
30,LAURENS,6,Laurens 6,Laurens Y M C A,"410 Anderson Dr, Laurens SC 29360",,,
30,LAURENS,7,Bailey,Holly Grove Baptist Ch,"92 Holly Grove Church Rd, Laurens SC 29360",,,
30,LAURENS,8,Trinity Ridge,Chestnut Ridge Bapt Ch,"499 Chestnut Ridge Rd, Laurens SC 29360",,,
30,LAURENS,9,Wattsville,Ford Elementary School,"601 Lucas Ave, Laurens SC 29360",,,
30,LAURENS,10,Barksdale-Narnie,Welcome Baptist Church,"1825 Highway 14, Laurens SC 29360",,,
30,LAURENS,11,Maddens,New Prospect Baptist Ch,"4996 Highway 221-S, Laurens SC 29360",,,
30,LAURENS,12,Clinton 1,Clinton Community Ctr,"109 E Ferguson St, Clinton SC 29325",,,
30,LAURENS,13,Clinton 2,Clinton Y M C A,"100 Y M C A Dr, Clinton SC 29325",,,
30,LAURENS,14,Joanna,Joanna-Woodson Elementary School,"510 S Ellis St, Joanna SC 29351",,,
30,LAURENS,15,Lydia Mill,Bell Street School,"600 Peachtree St, Clinton SC 29325",,,
30,LAURENS,16,Mountville,Mountville Fire Dept,"424 Mart Teague Rd, Mountville SC 29370",,,
30,LAURENS,17,Clinton 3,Westminster Presby Ch,"1387 Highway 56, Clinton SC 29370",,,
30,LAURENS,18,Jones,Pleasant Grove Bapt Ch,"1279 S Frontage Rd, Fountain Inn SC 29644",,,
30,LAURENS,19,Owings,Owings Comm Center,"1 Depot Rd, Gray Court SC 29645",,,
30,LAURENS,20,Gray Court,Gray Court Town Hall,"329 W Main St, Gray Court SC 29645",,,
30,LAURENS,21,Greenpond,Greenpond Fire Dept,"87 Winding Hollow Rd, Fountain Inn SC 29644",,,
30,LAURENS,22,Cooks,Bethany Baptist Church,"134 Bethany Cir, Fountain Inn SC 29644",,,
30,LAURENS,23,Youngs,Bramlett United Methodist Church,"2043 Bramlett Church Rd, Gray Court SC 29645",,,
30,LAURENS,24,Ora-Lanford,Ora ARP Church,"23420 Highway 221-N, Gray Court SC 29645",,,
30,LAURENS,25,Long Branch,Leesville Southern Methodist Church,"2252 Leesville Ch Rd, Clinton SC 29325",,,
30,LAURENS,26,Cross Hill,First Bapt Ch/Cross Hill,"761 S Main St, Cross Hill SC 29332",,,
30,LAURENS,27,Waterloo,Laurel Hill Baptist Church,"101 Riverfork Rd, Waterloo SC 29384",,,
30,LAURENS,28,Martins-Poplar Springs,Western Laurens Fire Dept,"15406 Indian Mound Rd, Ware Shoals SC 29692",,,
30,LAURENS,29,Ekom,Union Baptist Church,"536 Old Quaker Church Rd, Laurens SC 29360",,,
30,LAURENS,30,Mount Olive,Reedy Grove Church,"6608 Riverfork Rd, Waterloo SC 29384",,,
30,LAURENS,31,Hickory Tavern,Hickory Tavern School,"163 Neely Ferry Rd, Gray Court SC 29645",,,
30,LAURENS,32,Princeton,Princeton Baptist Church,"18832 Highway 76 W, Honea Path SC 29654",,,
30,LAURENS,33,Brewerton,Princeton Baptist Church,"18832 Highway 76 W, Honea Path SC 29654",,,
30,LAURENS,34,Clinton Mill,First Pentecostal Church,"403 Academy St, Clinton SC 29325",,,
30,LAURENS,35,Barrier Free,Voter Registration Office,"200 Courthouse Public Sq, Laurens SC 29360",,,
30,LAURENS,999,Barrier Free,Voter Registration Office,"200 Courthouse Public Sq, Laurens SC 29360",,,
31,LEE,1,Ashland/Stokes Bridge,Fire Station #4,"3018 Una Rd, Bishopville SC 29010",,,
31,LEE,2,Ashwood,Fire Station #3,"4396 Sumter Hwy, Bishopville SC 29010",,,
31,LEE,3,Bishopville 1,Fire Station #1,"122 E Church St, Bishopville SC 29010",,,
31,LEE,4,Bishopville 2,Old Fire Department,"113 E Council St, Bishopville SC 29010",,,
31,LEE,5,Bishopville 3,First Baptist Church Bishopville,"229 W Church St, Bishopville SC 29010",,,
31,LEE,6,Bishopville 4,Lee County School District Office Annex,"310 Roland St, Bishopville SC 29010",,,
31,LEE,7,Cedar Creek,Cedar Creek Baptist Church,"3002 Camden Hwy, Bishopville SC 29010",,,
31,LEE,8,Cypress,Fire Station #8,"2346 15 N, Bishopville SC 29010",,,
31,LEE,9,Elliott,St Paul United Methodist Church,"16 Clarence McFadden Rd, Lynchburg SC 29080",,,
31,LEE,10,Hickory Hill,Jerusalem Stuckey Baptist Church,"1407 Jamestown Rd, Bishopville SC 29010",,,
31,LEE,11,Ionia,Fire Station #5,"763 McCaskill Rd, Camden SC 29020",,,
31,LEE,12,Lynchburg,Ryanne's Catering Hall,"154 Main St, Lynchburg SC 29080",,,
31,LEE,13,Manville,St Mark Missionary Baptist Church,"510 Manville-Wisacky Rd, Bishopville SC 29010",,,
31,LEE,14,Mt. Clio,New Zion AME Church,"789 Coopers Mill Rd, Bishopville SC 29010",,,
31,LEE,15,Rattlesnake Springs,St Andrew Church Of God,"4238 Red Hill Rd, Camden SC 29020",,,
31,LEE,16,Schrocks Mill/Lucknow,Concord United Methodist Church,"354 Old Camden Rd, Bishopville SC 29010",,,
31,LEE,17,South Lynchburg,Warren Chapel UM Church,"24 Back Swamp Rd, Lynchburg SC 29080",,,
31,LEE,18,Spring Hill,Spring Hill Lodge 188 AFM,"3980 Springhill Rd, Rembert SC 29128",,,
31,LEE,19,St. Charles,Lower Lee Elementary,"26 Lower Lee School Rd, Mayesville SC 29104",,,
31,LEE,20,St. Matthews,St Matthews Methodist Church,"2144 Stokes Bridge Rd W, Bishopville SC 29010",,,
31,LEE,21,Turkey Creek,Fire Station #6,"2386 Hubb Kelley Rd, Bishopville SC 29010",,,
31,LEE,22,Woodrow,Mt Olive AME Church,"2738 Woodrow Rd, Sumter SC 29153",,,
31,LEE,999,Barrier Free,Voter Registration Office,"101 Gregg St, Bishopville SC 29010",,,
32,LEXINGTON,1,Batesburg,B-L Leisure Center,"227 Highland Ave, Batesburg SC 29006",,,
32,LEXINGTON,2,Mims,B-L Leisure Center,"227 Highland Ave, Batesburg SC 29006",,,
32,LEXINGTON,3,Lake Murray #1,St Peters Lutheran Church,"1130 Saint Peters Rd, Lexington SC 29072",,,
32,LEXINGTON,4,Mount Horeb,Mt Horeb Un Methodist Ch,"1205 Old Cherokee Rd, Lexington SC 29072",,,
32,LEXINGTON,5,Old Barnwell Rd,National Guard Armory,"3528 Platt Springs Rd, West Columbia SC 29170",,,
32,LEXINGTON,6,Beulah Church,Beulah United Meth Church,"161 Beulah Church Rd, Gilbert SC 29054",,,
32,LEXINGTON,7,Gilbert,Lex County Recreation and Aging,"409 Broad St, Gilbert SC 29054",,,
32,LEXINGTON,8,Pond Branch,Pond Branch UMC - Activity Center,"1908 Pond Branch Rd, Gilbert SC 29054",,,
32,LEXINGTON,9,Seven Oaks,Irmo High School,"6671 Saint Andrews Rd, Columbia SC 29212",,,
32,LEXINGTON,10,Ridge Road,Ridge Road Community Ctr,"1257 Ridge Rd, Leesville SC 29070",,,
32,LEXINGTON,11,Summit,Summit Town Hall,"W Hampton St, Leesville SC 29070",,,
32,LEXINGTON,12,Leesville,Old Leesville Elem School,"423 College St, Leesville SC 29070",,,
32,LEXINGTON,13,Red Bank South #1,Saxe Gotha Elementary Sch,"100 Bill Williamson Ct, Lexington SC 29073",,,
32,LEXINGTON,14,Emmanuel Church,Emmanuel Lutheran Church,"2491 Emmanuel Ch Rd, West Columbia SC 29170",,,
32,LEXINGTON,15,Hollow Creek,Beulah United Meth Church,"161 Beulah Church Rd, Gilbert SC 29054",,,
32,LEXINGTON,16,Boiling Springs,Boiling Springs Comm Ctr,"2641 Calks Ferry Rd, Lexington SC 29073",,,
32,LEXINGTON,17,Edmund #1,Edmund First Baptist,"6256 Edmund Hwy, Lexington SC 29073",,,
32,LEXINGTON,18,Red Bank,Red Bank Elementary Sch,"246 Community Dr, Lexington SC 29073",,,
32,LEXINGTON,19,Round Hill,Round Hill Baptist Church,"230 Persimmon Ln, Lexington SC 29072",,,
32,LEXINGTON,20,Fairview,Fairview Community Center,"2705 Fairview Rd, Leesville SC 29070",,,
32,LEXINGTON,21,Quail Hollow,Saluda River Baptist,"3459 Sunset Blvd, West Columbia SC 29169",,,
32,LEXINGTON,22,Pelion #1,Pelion Elementary School,"1202 Pine St, Pelion SC 29123",,,
32,LEXINGTON,23,Mack-Edisto,Mack Edisto Comm Ctr,"944 Mack Edisto Rd, Swansea SC 29160",,,
32,LEXINGTON,24,Swansea #1,Swansea High Freshman Academy,"1195 I W Hutto Rd, Swansea SC 29160",,,
32,LEXINGTON,25,Sandy Run,Horseneck Community Ctr,"121 Bub Wise Rd, Swansea SC 29160",,,
32,LEXINGTON,26,Gaston #1,Frances Mack Primary Sch,"161 Gaston St, Gaston SC 29053",,,
32,LEXINGTON,27,Sharpe's Hill,Sharpes Hill Comm Ctr,"2121 Sharpes Hill Rd, Lexington SC 29073",,,
32,LEXINGTON,28,Chapin,Chapin Town Hall  NW,"157 Columbia Ave, Chapin SC 29036",,,
32,LEXINGTON,29,Leaphart Road,Pineview Baptist Church,"3010 Leaphart Rd, West Columbia SC 29169",,,
32,LEXINGTON,30,Westover,Providence Presb Church,"1112 Hummingbird Dr, West Columbia SC 29169",,,
32,LEXINGTON,31,Edenwood,Broadacres Baptist Church,"2350 Taylor Rd, Cayce SC 29033",,,
32,LEXINGTON,32,Cromer,Oak Grove Civic Center,"585 Oak Dr, Lexington SC 29073",,,
32,LEXINGTON,33,Lexington No. 1,Saxe Gotha Presbyterian Church,"5503 Sunset Blvd, Lexington SC 29072",,,
32,LEXINGTON,34,Lexington No. 2,Rosenwald Community Learning Center,"420 Hendrix St, Lexington SC 29072",,,
32,LEXINGTON,35,Cayce Ward No.1,American Legion Hall,"402 Naples Ave, Cayce SC 29033",,,
32,LEXINGTON,36,Cayce Ward No.2,Edwards Memorial Presbyterian Church,"1600 Summerland Dr, Cayce SC 29033",,,
32,LEXINGTON,37,Cayce Ward No.3,Cayce Un Methodist Ch,"1600 12Th St, Cayce SC 29033",,,
32,LEXINGTON,38,Chalk Hill,Shiloh Un Methodist Ch,"546 Garners Terrace Rd, West Columbia SC 29172",,,
32,LEXINGTON,39,Congaree #1,Ebenezer Pentecostal Ch,"622 Colonial Dr, West Columbia SC 29170",,,
32,LEXINGTON,40,Hook's Store,Lex #2 Community Education Center,"114 Hook Ave, West Columbia SC 29169",,,
32,LEXINGTON,41,Saluda River,Our Savior Lutheran Church,"1500 Sunset Blvd, West Columbia SC 29169",,,
32,LEXINGTON,42,Springdale,Springdale Elementary Sch,"361 Wattling Rd, West Columbia SC 29170",,,
32,LEXINGTON,43,Pineridge #1,Pine Ridge Middle Sch,"735 Pine Ridge Dr, West Columbia SC 29172",,,
32,LEXINGTON,44,W Columbia No 1,Brookland Un Meth Church,"541 Meeting St, West Columbia SC 29169",,,
32,LEXINGTON,45,W Columbia No 2,Turner Memorial Ame Ch,"1122 Monticello St, West Columbia SC 29169",,,
32,LEXINGTON,46,W Columbia No 3,West Columbia Community Center,"754 B Ave, West Columbia SC 29169",,,
32,LEXINGTON,47,W Columbia No 4,Restore Church,"2310 Platt Springs Rd, West Columbia SC 29169",,,
32,LEXINGTON,48,Irmo,Irmo Elementary Sch,"7401 Gibbes St, Irmo SC 29063",,,
32,LEXINGTON,49,Challedon,Leaphart Elementary Sch,"120 Piney Grove Rd, Columbia SC 29212",,,
32,LEXINGTON,50,Whitehall,St Mary's Episcopal Church,"170 Saint Andrews Rd, Columbia SC 29210",,,
32,LEXINGTON,51,Gardendale,Seven Oaks Presbyterian Church,"530 St Andrews Rd, Columbia SC 29210",,,
32,LEXINGTON,52,Woodland Hills,Seven Oaks Elementary Sch,"2800 Ashland Rd, Columbia SC 29210",,,
32,LEXINGTON,53,Pineview,New Heritage Church,"3109 Leaphart Rd, West Columbia SC 29169",,,
32,LEXINGTON,54,Quail Valley,St Andrew Presbyterian Ch,"6952 St Andrews Rd, Columbia SC 29212",,,
32,LEXINGTON,55,Cayce Ward 2-A,New Bridge Academy,"2305 Frink St, Cayce SC 29033",,,
32,LEXINGTON,56,Barr Road #1,Lex. Presbyterian Church,"246 Barr Rd, Lexington SC 29072",,,
32,LEXINGTON,57,Coldstream,Nursery Rd Elementary Sch,"6706 Nursery Rd, Columbia SC 29212",,,
32,LEXINGTON,58,Grenadier,Seven Oaks Presbyterian Church,"530 St Andrews Rd, Columbia SC 29210",,,
32,LEXINGTON,59,St. Michael,St Michaels Lutheran Ch,"400 River Rd, Columbia SC 29212",,,
32,LEXINGTON,60,Murraywood,Crossroads Intermediate School,"6947 Saint Andrews Rd, Columbia SC 29212",,,
32,LEXINGTON,61,Amicks Ferry,Amicks Ferry Fire Station,"960 Amicks Ferry Rd, Chapin SC 29036",,,
32,LEXINGTON,62,Bush River,Cornerstone Presb Church,"5637 Bush River Rd, Columbia SC 29212",,,
32,LEXINGTON,63,Dutchman Shores,Crossroads Fire Station,"2720 Wessinger Rd, Chapin SC 29036",,,
32,LEXINGTON,64,Pilgrim Church,Pilgrim Lutheran Church,"1430 N Lake Dr, Lexington SC 29072",,,
32,LEXINGTON,65,White Knoll,White Knoll Elem School,"132 White Knoll Way, Lexington SC 29073",,,
32,LEXINGTON,66,Faith Church,Faith United Meth Church,"5151 Sunset Blvd, Lexington SC 29072",,,
32,LEXINGTON,67,Kitti Wake,Kitti Wake Baptist Church,"420 Kitti Wake Dr, Lexington SC 29073",,,
32,LEXINGTON,68,Providence Church,Providence Lutheran Churc,"840 Old Chapin Rd, Lexington SC 29072",,,
32,LEXINGTON,69,Boiling Springs South,Boiling Springs Comm Ctr,"2641 Calks Ferry Rd, Lexington SC 29073",,,
32,LEXINGTON,70,Lexington #3,Lexington Middle School,"702 N Lake Dr, Lexington SC 29072",,,
32,LEXINGTON,71,Lexington #4,American Legion off Harmon,"211 American Legion Dr, Lexington SC 29072",,,
32,LEXINGTON,72,Midway,Midway Elementary School,"180 Midway Rd, Lexington SC 29072",,,
32,LEXINGTON,73,Park Road #1,Providence Elementary Sch,"1118 Old Cherokee Rd, Lexington SC 29072",,,
32,LEXINGTON,74,Springdale South,Springdale Elementary Sch,"361 Wattling Rd, West Columbia SC 29170",,,
32,LEXINGTON,75,Gaston #2,Sandhills Middle School,"582 Meadowfield Rd, Gaston SC 29053",,,
32,LEXINGTON,76,Lake Murray #2,Lake Murray Baptist Ch,"1001 Highway 378, Lexington SC 29072",,,
32,LEXINGTON,77,Congaree #2,Ebenezer Pentecostal Ch,"622 Colonial Dr, West Columbia SC 29170",,,
32,LEXINGTON,78,St Davids,St Davids Lutheran Church,"132 St Davids Church Rd, West Columbia SC 29170",,,
32,LEXINGTON,79,Mt Hebron,Gray Collegiate Academy,"3833 Leaphart Rd, West Columbia SC 29169",,,
32,LEXINGTON,80,Sandhill,Sandhills Middle School,"582 Meadowfield Rd, Gaston SC 29053",,,
32,LEXINGTON,81,Edmund #2,Edmund First Baptist,"6256 Edmund Hwy, Lexington SC 29073",,,
32,LEXINGTON,82,Swansea #2,Swansea High Freshman Academy,"1195 I W Hutto Rd, Swansea SC 29160",,,
32,LEXINGTON,83,Pelion #2,Pelion Elementary School,"1202 Pine St, Pelion SC 29123",,,
32,LEXINGTON,84,Dreher Island,St Peter Lutheran Church,"900 Dreher Island Rd, Chapin SC 29036",,,
32,LEXINGTON,85,Old Lexington,Chapin Elementary Sch,"940 Old Bush River Rd, Chapin SC 29036",,,
