Textbox97,CountyCode,CountyName,PrecinctCode,PrecinctName,PollingLocationName,PollingLocationAddress,Coordinates,Status
County: 28 - KERSHAW,28,KERSHAW,117,Charlotte Thompson,Community Center,"524 Community Center Rd
Camden SC 29020","34.207633,-80.550261",
County: 28 - KERSHAW,28,KERSHAW,119,Doby's Mill,Doby's Mill Elem School,"1964 Ft Jackson Rd
Elgin SC 29045","34.19522,-80.79861",
County: 28 - KERSHAW,28,KERSHAW,121,E Camden/hermitage,Camden Middle School,"902 McRae Road
Camden SC 29020","34.255459,-80.583872",
County: 28 - KERSHAW,28,KERSHAW,122,Elgin #1,Blaney Baptist Church,"1400 Blaney Rd
Elgin SC 29045","34.168177,-80.793718",
County: 28 - KERSHAW,28,KERSHAW,123,Elgin #2,Blaney Elementary School,"1621 Smyrna Rd
Elgin SC 29045","34.182774,-80.787403",
County: 28 - KERSHAW,28,KERSHAW,124,Elgin #3,Elgin Town Hall,"2469 Main St
Elgin SC 29045","34.189392,-80.760693",
County: 28 - KERSHAW,28,KERSHAW,125,Elgin #4,Leslie M Stover School,"1649 Smyrna Rd
Elgin SC 29045","34.181148,-80.78844",
County: 28 - KERSHAW,28,KERSHAW,126,Elgin #5,Harmony Baptist Church,"998 Tookie Doo Ln
Elgin SC 29045","34.20642,-80.848739",
County: 28 - KERSHAW,28,KERSHAW,127,Elgin #6,Blaney Fire Department,"2344 Highway 1 S
Elgin SC 29045","34.153687,-80.815316",
County: 28 - KERSHAW,28,KERSHAW,130,Gates Ford,Gates Ford Community Ctr,"4686 Bethune Rd
Kershaw SC 29067","34.506438,-80.472408",
County: 28 - KERSHAW,28,KERSHAW,131,Liberty Hill,Beaver Creek Fire Dept,"3381 John G Richard Rd
Liberty Hill SC 29074","34.470072,-80.803826",
County: 28 - KERSHAW,28,KERSHAW,132,Lugoff #1,Lugoff Elementary School,"994 Ridgeway Rd
Lugoff SC 29078","34.228158,-80.730408",
County: 28 - KERSHAW,28,KERSHAW,133,Lugoff #2,Lugoff-Elgin Middle Sch,"1244 Highway 1 S
Lugoff SC 29078","34.229138,-80.674088",
County: 28 - KERSHAW,28,KERSHAW,134,Lugoff #3,Wateree Elementary School,"424 Wildwood Ln
Lugoff SC 29078","34.214177,-80.723864",
County: 28 - KERSHAW,28,KERSHAW,135,Lugoff #4,Lugoff-Elgin High School,"1284 Highway 1 S
Lugoff SC 29078","34.229138,-80.674088",
County: 28 - KERSHAW,28,KERSHAW,140,Malvern Hill,Malvern Hill Bapt Church,"1514 Malvern Hill Dr
Camden SC 29020","34.274436,-80.560989",
County: 28 - KERSHAW,28,KERSHAW,143,Rabon's Crossroads,Pine Grove Fire Depart.,"833 Pine Grove Rd
Lugoff SC 29078","34.27347,-80.731028",
County: 28 - KERSHAW,28,KERSHAW,146,Riverdale,American Legion Bldg.,"1333 Chestnut Ferry Rd
Camden SC 29020","34.246828,-80.624654",
County: 28 - KERSHAW,28,KERSHAW,149,Shaylor's Hill,Baron DeKalb Elem. School,"2684 Baron Dekalb Rd
Camden SC 29020","34.401788,-80.691984",
County: 28 - KERSHAW,28,KERSHAW,150,Springdale,New Hope Baptist Church,"9105 Liberty Hill Rd
Camden SC 29020","34.294182,-80.62039",
County: 28 - KERSHAW,28,KERSHAW,152,Westville,Westville Fire Department,"2 Payne Pond Rd
Camden SC 29020","34.455661,-80.596627",
County: 28 - KERSHAW,28,KERSHAW,154,Whites Gardens,Jackson Elementary School,"1730 Jefferson Davis Hwy
Camden SC 29020","34.263426,-80.570381",
County: 28 - KERSHAW,28,KERSHAW,999,Barrier Free,Voter Reg Classroom,"609 Lafayette Avenue
Camden SC 29020","34.247706,-80.609157",
County: 29 - LANCASTER,29,LANCASTER,1,Antioch,Antioch Baptist Church,"3052 Taxahaw Rd
Lancaster SC 29720","34.705064,-80.674653",
County: 29 - LANCASTER,29,LANCASTER,2,Lake House,Sun City Lake House,"1353 Del Webb Blvd
Indian Land SC 29707","35.006991,-80.928116",
County: 29 - LANCASTER,29,LANCASTER,3,Camp Creek,Camp Creek Baptist Church,"998 Potter Rd
Lancaster SC 29720","34.707103,-80.678129",
County: 29 - LANCASTER,29,LANCASTER,4,Carmel,New Hope Missionary Baptist Church,"2393 New Hope Rd
Heath Springs SC 29058","34.620904,-80.760333",
County: 29 - LANCASTER,29,LANCASTER,5,Chesterfield Ave,First Baptist Church,"300 S Market St
Lancaster SC 29720","34.717312,-80.766104",
County: 29 - LANCASTER,29,LANCASTER,6,Douglas,Douglas Presb Ch Comm Ctr,"2325 Sunday Pl
Lancaster SC 29720","34.664421,-80.808292",
County: 29 - LANCASTER,29,LANCASTER,7,Dwight,Bethlehem Bapt Church Family Life Center,"1841 N Rocky River Rd
Lancaster SC 29720","34.75849,-80.630181",
County: 29 - LANCASTER,29,LANCASTER,8,Elgin,St. Luke's Leisure Ctr.,"128 Providence Rd
Lancaster SC 29720","34.673333,-80.722201",
County: 29 - LANCASTER,29,LANCASTER,9,Erwin Farm,Erwin School,"1477 Locustwood Ave
Lancaster SC 29720","34.696787,-80.805598",
County: 29 - LANCASTER,29,LANCASTER,10,Gooch's Cross Rds,Springdell Baptist Church,"1420 Springdell Church Rd
Lancaster SC 29720","34.701254,-80.786301",
County: 29 - LANCASTER,29,LANCASTER,11,Heath Springs,Town Hall (Ann S Taylor Mun. Bld),"103 Duncan St
Heath Springs SC 29058","34.588803,-80.718482",
County: 29 - LANCASTER,29,LANCASTER,12,Hyde Park,Hyde Pk Bapt Ch Rec Bldg,"1898 Flat Creek Rd
Lancaster SC 29720","34.707204,-80.720571",
County: 29 - LANCASTER,29,LANCASTER,13,Jacksonham,Taylors Grove Baptist Church,"2382 Charlotte Hwy
Lancaster SC 29720","34.771577,-80.787753",
County: 29 - LANCASTER,29,LANCASTER,14,Kershaw North,Fellowship Hall-1st Baptist Church,"210 N Matson St
Kershaw SC 29067","34.548904,-80.585119",
County: 29 - LANCASTER,29,LANCASTER,15,Kershaw South,Marian Boan Community Center,"200 Close Cir
Kershaw SC 29067","34.600417,-80.542015",
County: 29 - LANCASTER,29,LANCASTER,16,Lancaster East,Barr Street Learning Center,"610 E Meeting St
Lancaster SC 29720","34.72635,-80.762364",
County: 29 - LANCASTER,29,LANCASTER,17,Lancaster West,First Presbyterian Church,"700 N Main St
Lancaster SC 29720","34.720113,-80.770452",
County: 29 - LANCASTER,29,LANCASTER,18,Lynwood Drive,Sherwood Bapt Church Family Life Center,"1030 Darlene Blvd
Lancaster SC 29720","34.660274,-80.750681",
County: 29 - LANCASTER,29,LANCASTER,19,Midway,Flat Creek Fire Dept.,"7563 Flat Creek Rd
Kershaw SC 29067","34.634636,-80.521796",
County: 29 - LANCASTER,29,LANCASTER,20,Pleasant Hill,Bright Light Bapt Church,"4469 Kershaw Camden Hwy
Heath Springs SC 29058","34.614247,-80.684919",
County: 29 - LANCASTER,29,LANCASTER,21,Pleasant Valley,Pleasant Hill Meth. Ch.,"238 Fort Mill Hwy
Indian Land SC 29707","35.001736,-80.857446",
County: 29 - LANCASTER,29,LANCASTER,22,Rich Hill,Rich Hill Fire Dept,"2897 Rocky River Rd
Heath Springs SC 29058","34.658484,-80.652039",
County: 29 - LANCASTER,29,LANCASTER,23,Riverside,David Stand AME Zion Church,"1989 Riverside Rd
Lancaster SC 29720","34.768653,-80.841098",
County: 29 - LANCASTER,29,LANCASTER,24,Spring Hill,Spring Hill Baptist Ch.,"2245 Old Camden Monroe Hwy
Lancaster SC 29720","34.772069,-80.547839",
County: 29 - LANCASTER,29,LANCASTER,25,Unity,Unity ARP,"3495 Unity Church Rd
Lancaster SC 29720","34.809871,-80.696115",
County: 29 - LANCASTER,29,LANCASTER,26,Van Wyck,Community Center,"5036 Old Hickory Rd
Lancaster SC 29720","34.855592,-80.838855",
County: 29 - LANCASTER,29,LANCASTER,32,Possum Hollow,Restoration Church of The Carolinas,"8365 Possum Hollow Rd
Indian Land SC 29707","34.972647,-80.855729",
County: 29 - LANCASTER,29,LANCASTER,33,University,Church Of The Good Shepard,"1005 University Dr
Lancaster SC 29720","34.743304,-80.781528",
County: 29 - LANCASTER,29,LANCASTER,34,Shelley Mullis,Indian Land Rec. Center,"8286 Charlotte Hwy.
Indian Land SC 29707","34.95333,-80.85017",
County: 29 - LANCASTER,29,LANCASTER,35,Black Horse Run,Transformation Church,"8978 Charlotte Hwy
Indian Land SC 29707","34.975777,-80.854867",
County: 29 - LANCASTER,29,LANCASTER,36,Gold Hill,Gold Hill AME Zion Church,"9239 Van Wyck Rd
Lancaster SC 29720","34.908851,-80.846901",
County: 29 - LANCASTER,29,LANCASTER,37,Harrisburg,Harrisburg Elementary,"10251 Harrisburg Rd
Indian Land SC 29707","35.016927,-80.861406",
County: 29 - LANCASTER,29,LANCASTER,38,Osceola,Osceola Methodist Church,"6575 Charlotte Hwy
Lancaster SC 29720","34.90856,-80.811066",
County: 29 - LANCASTER,29,LANCASTER,39,River Road,Indian Land High School,"8063 River Rd
Indian Land SC 29707","34.942468,-80.858989",
County: 29 - LANCASTER,29,LANCASTER,40,The Lodge,Sun City Lodge,"2955 Sun City Blvd
Indian Land SC 29707","34.964258,-80.824556",
County: 29 - LANCASTER,29,LANCASTER,41,College Park,Carol Ray Dowling Building,"509 Hubbard Dr
Lancaster SC 29720","34.74485,-80.780762",
County: 29 - LANCASTER,29,LANCASTER,999,Barrier Free,Voter Registration Office,"101 N Main St
Lancaster SC 29720","34.7199,-80.770611",
County: 30 - LAURENS,30,LAURENS,1,Laurens 1,Springfield Bapt Church,"503 Jersey St
Laurens SC 29360","34.488985,-82.011494",
County: 30 - LAURENS,30,LAURENS,2,Laurens 2,CPW Training Center,"215 Church St
Laurens SC 29360","34.500773,-82.019727",
County: 30 - LAURENS,30,LAURENS,3,Laurens 3,The Ridge at Laurens,"301 Exchange Dr
Laurens SC 29360","34.501487,-81.988819",
County: 30 - LAURENS,30,LAURENS,4,Laurens 4,Evening Light Ch Of God,"308 S Harper St
Laurens SC 29360","34.482739,-82.015936",
County: 30 - LAURENS,30,LAURENS,5,Laurens 5,Laurens County Library,"1017 W Main St
Laurens SC 29360","34.492542,-82.035029",
County: 30 - LAURENS,30,LAURENS,6,Laurens 6,Laurens Y M C A,"410 Anderson Dr
Laurens SC 29360","34.504708,-82.034876",
County: 30 - LAURENS,30,LAURENS,7,Bailey,Holly Grove Baptist Ch,"92 Holly Grove Church Rd
Laurens SC 29360","34.482504,-81.954884",
County: 30 - LAURENS,30,LAURENS,8,Trinity Ridge,Chestnut Ridge Bapt Ch,"499 Chestnut Ridge Rd
Laurens SC 29360","34.502756,-82.088842",
County: 30 - LAURENS,30,LAURENS,9,Wattsville,Ford Elementary School,"601 Lucas Ave
Laurens SC 29360","34.521487,-81.996689",
County: 30 - LAURENS,30,LAURENS,10,Barksdale-Narnie,Welcome Baptist Church,"1825 Highway 14
Laurens SC 29360","34.530475,-82.051989",
County: 30 - LAURENS,30,LAURENS,11,Maddens,New Prospect Baptist Ch,"4996 Highway 221-S
Laurens SC 29360","34.445461,-82.049967",
County: 30 - LAURENS,30,LAURENS,12,Clinton 1,Clinton Community Ctr,"109 E Ferguson St
Clinton SC 29325","34.476412,-81.879538",
County: 30 - LAURENS,30,LAURENS,13,Clinton 2,Clinton Y M C A,"100 Y M C A Dr
Clinton SC 29325","34.454608,-81.878401",
County: 30 - LAURENS,30,LAURENS,14,Joanna,Joanna-Woodson Elementary School,"510 S Ellis St
Joanna SC 29351","34.405383,-81.811383",
County: 30 - LAURENS,30,LAURENS,15,Lydia Mill,Bell Street School,"600 Peachtree St
Clinton SC 29325","34.466716,-81.896994",
County: 30 - LAURENS,30,LAURENS,16,Mountville,Mountville Fire Dept,"424 Mart Teague Rd
Mountville SC 29370","34.363768,-81.970575",
County: 30 - LAURENS,30,LAURENS,17,Clinton 3,Westminster Presby Ch,"1387 Highway 56
Clinton SC 29370","34.441811,-81.869184",
County: 30 - LAURENS,30,LAURENS,18,Jones,Pleasant Grove Bapt Ch,"1279 S Frontage Rd
Fountain Inn SC 29644","34.657835,-82.165434",
County: 30 - LAURENS,30,LAURENS,19,Owings,Owings Comm Center,"1 Depot Rd
Gray Court SC 29645","34.631155,-82.133408",
County: 30 - LAURENS,30,LAURENS,20,Gray Court,Gray Court Town Hall,"329 W Main St
Gray Court SC 29645","34.607288,-82.113733",
County: 30 - LAURENS,30,LAURENS,21,Greenpond,Greenpond Fire Dept,"87 Winding Hollow Rd
Fountain Inn SC 29644","34.618573,-82.206267",
County: 30 - LAURENS,30,LAURENS,22,Cooks,Bethany Baptist Church,"134 Bethany Cir
Fountain Inn SC 29644","34.744794,-82.144193",
County: 30 - LAURENS,30,LAURENS,23,Youngs,Bramlett United Methodist Church,"2043 Bramlett Church Rd
Gray Court SC 29645","34.658411,-82.040632",
County: 30 - LAURENS,30,LAURENS,24,Ora-Lanford,Ora ARP Church,"23420 Highway 221-N
Gray Court SC 29645","34.58233,-81.995075",
County: 30 - LAURENS,30,LAURENS,25,Long Branch,Leesville Southern Methodist Church,"2252 Leesville Ch Rd
Clinton SC 29325","34.50673,-81.930712",
County: 30 - LAURENS,30,LAURENS,26,Cross Hill,First Bapt Ch/Cross Hill,"761 S Main St
Cross Hill SC 29332","34.307303,-81.985243",
County: 30 - LAURENS,30,LAURENS,27,Waterloo,Laurel Hill Baptist Church,"101 Riverfork Rd
Waterloo SC 29384","34.342444,-82.061104",
County: 30 - LAURENS,30,LAURENS,28,Martins-Poplar Springs,Western Laurens Fire Dept,"15406 Indian Mound Rd
Ware Shoals SC 29692","34.423717,-82.230924",
County: 30 - LAURENS,30,LAURENS,29,Ekom,Union Baptist Church,"536 Old Quaker Church Rd
Laurens SC 29360","34.455155,-82.145813",
County: 30 - LAURENS,30,LAURENS,30,Mount Olive,Reedy Grove Church,"6608 Riverfork Rd
Waterloo SC 29384","34.353102,-82.141372",
County: 30 - LAURENS,30,LAURENS,31,Hickory Tavern,Hickory Tavern School,"163 Neely Ferry Rd
Gray Court SC 29645","34.519254,-82.187323",
County: 30 - LAURENS,30,LAURENS,34,Clinton Mill,First Pentecostal Church,"403 Academy St
Clinton SC 29325","34.475749,-81.884889",
County: 30 - LAURENS,30,LAURENS,45,Brewerton-Princeton,Princeton Baptist Church,"18832 Highway 76 W
Honea Path SC 29654","34.498958,-82.283438",
County: 30 - LAURENS,30,LAURENS,999,Barrier Free,Voter Registration Office,"200 Courthouse Public Sq
Laurens SC 29360","34.499302,-82.014526",
County: 31 - LEE,31,LEE,1,Ashland/Stokes Bridge,Fire Station #4,"3018 Una Rd
Bishopville SC 29010","34.281927,-80.151214",
County: 31 - LEE,31,LEE,2,Ashwood,Fire Station #3,"4396 Sumter Hwy
Bishopville SC 29010","34.112609,-80.30921",
County: 31 - LEE,31,LEE,3,Bishopville 1,Fire Station #1,"122 E Church St
Bishopville SC 29010","34.216917,-80.247233",
County: 31 - LEE,31,LEE,4,Bishopville 2,Old Fire Department,"113 E Council St
Bishopville SC 29010","34.217647,-80.245854",
County: 31 - LEE,31,LEE,5,Bishopville 3,First Baptist Church Bishopville,"229 W Church St
Bishopville SC 29010","34.219306,-80.250152",
County: 31 - LEE,31,LEE,6,Bishopville 4,Lee County School District Office Annex,"310 Roland St
Bishopville SC 29010","34.22595,-80.251765",
County: 31 - LEE,31,LEE,7,Cedar Creek,Cedar Creek Baptist Church,"3002 Camden Hwy
Bishopville SC 29010","34.223109,-80.346495",
County: 31 - LEE,31,LEE,8,Cypress,Fire Station #8,"2346 15 N
Bishopville SC 29010","34.207324,-80.306569",
County: 31 - LEE,31,LEE,9,Elliott,St Paul United Methodist Church,"16 Clarence McFadden Rd
Lynchburg SC 29080","34.049335,-80.043417",
County: 31 - LEE,31,LEE,10,Hickory Hill,Jerusalem Stuckey Baptist Church,"1407 Jamestown Rd
Bishopville SC 29010","34.173087,-80.348506",
County: 31 - LEE,31,LEE,11,Ionia,Fire Station #5,"763 McCaskill Rd
Camden SC 29020","34.197146,-80.404846",
County: 31 - LEE,31,LEE,12,Lynchburg,Ryanne's Catering Hall,"154 Main St
Lynchburg SC 29080","34.057384,-80.081469",
County: 31 - LEE,31,LEE,13,Manville,St Mark Missionary Baptist Church,"510 Manville-Wisacky Rd
Bishopville SC 29010","34.154298,-80.284407",
County: 31 - LEE,31,LEE,14,Mt. Clio,New Zion AME Church,"789 Coopers Mill Rd
Bishopville SC 29010","34.145875,-80.210235",
County: 31 - LEE,31,LEE,15,Rattlesnake Springs,St Andrew Church Of God,"4238 Red Hill Rd
Camden SC 29020","34.162072,-80.392026",
County: 31 - LEE,31,LEE,16,Schrocks Mill/Lucknow,Concord United Methodist Church,"354 Old Camden Rd
Bishopville SC 29010","34.22674,-80.363359",
County: 31 - LEE,31,LEE,17,South Lynchburg,Warren Chapel UM Church,"24 Back Swamp Rd
Lynchburg SC 29080","34.048565,-80.016114",
County: 31 - LEE,31,LEE,18,Spring Hill,Spring Hill Lodge 188 AFM,"3980 Springhill Rd
Rembert SC 29128","34.136133,-80.511463",
County: 31 - LEE,31,LEE,19,St. Charles,Lower Lee Elementary,"26 Lower Lee School Rd
Mayesville SC 29104","34.082758,-80.227598",
County: 31 - LEE,31,LEE,20,St. Matthews,St Matthews Methodist Church,"2144 Stokes Bridge Rd W
Bishopville SC 29010","34.288459,-80.265075",
County: 31 - LEE,31,LEE,21,Turkey Creek,Fire Station #6,"2386 Hubb Kelley Rd
Bishopville SC 29010","34.313707,-80.290665",
County: 31 - LEE,31,LEE,22,Woodrow,Mt Olive AME Church,"2738 Woodrow Rd
Sumter SC 29153","34.093161,-80.383126",
County: 31 - LEE,31,LEE,999,Barrier Free,Voter Registration Office,"101 Gregg St
Bishopville SC 29010","34.216419,-80.249325",
County: 32 - LEXINGTON,32,LEXINGTON,1,Batesburg,B-L Leisure Center,"227 Highland Ave
Batesburg SC 29006","33.915803,-81.535951",
County: 32 - LEXINGTON,32,LEXINGTON,2,Mims,Samaria Baptist Church,"6560 Fairview Rd
Batesburg SC 29006","33.858074,-81.49941",
County: 32 - LEXINGTON,32,LEXINGTON,3,Lake Murray #1,St Peters Lutheran Church,"1130 Saint Peters Rd
Lexington SC 29072","34.005342,-81.303105",
County: 32 - LEXINGTON,32,LEXINGTON,4,Mount Horeb,Mt Horeb Un Methodist Ch,"1205 Old Cherokee Rd
Lexington SC 29072","34.006365,-81.269327",
County: 32 - LEXINGTON,32,LEXINGTON,5,Old Barnwell Rd,National Guard Armory,"3528 Platt Springs Rd
West Columbia SC 29170","33.952772,-81.129111",
County: 32 - LEXINGTON,32,LEXINGTON,6,Beulah Church,Beulah United Meth Church,"161 Beulah Church Rd
Gilbert SC 29054","34.020787,-81.409683",
County: 32 - LEXINGTON,32,LEXINGTON,7,Gilbert,Lex County Recreation and Aging,"409 Broad St
Gilbert SC 29054","33.921392,-81.40136",
County: 32 - LEXINGTON,32,LEXINGTON,8,Pond Branch,Pond Branch UMC - Activity Center,"1908 Pond Branch Rd
Gilbert SC 29054","33.870249,-81.377645",
County: 32 - LEXINGTON,32,LEXINGTON,9,Seven Oaks,Irmo High School,"6671 Saint Andrews Rd
Columbia SC 29212","34.06799,-81.17131",
County: 32 - LEXINGTON,32,LEXINGTON,10,Ridge Road,Ridge Road Community Ctr,"1257 Ridge Rd
Leesville SC 29070","33.996584,-81.485696",
County: 32 - LEXINGTON,32,LEXINGTON,11,Summit,Summit Town Hall,"W Hampton St
Leesville SC 29070","33.928959,-81.434334",
County: 32 - LEXINGTON,32,LEXINGTON,12,Leesville,Old Leesville Elem School,"423 College St
Leesville SC 29070","33.923476,-81.51555",
County: 32 - LEXINGTON,32,LEXINGTON,13,Red Bank South #1,Saxe Gotha Elementary Sch,"100 Bill Williamson Ct
Lexington SC 29073","33.915569,-81.215897",
County: 32 - LEXINGTON,32,LEXINGTON,14,Emmanuel Church,Emmanuel Lutheran Church,"2491 Emmanuel Ch Rd
West Columbia SC 29170","33.932043,-81.15429",
County: 32 - LEXINGTON,32,LEXINGTON,15,Hollow Creek,Hollow Creek Comm Center,"2701 Priceville Rd
Gilbert SC 29054","34.005576,-81.411238",
County: 32 - LEXINGTON,32,LEXINGTON,16,Boiling Springs,Boiling Springs United Meth Church,"2373 Calks Ferry Rd
Lexington SC 29073","33.86942,-81.315896",
County: 32 - LEXINGTON,32,LEXINGTON,17,Edmund #1,Edmund Community Center,"5717 Edmund Hwy
Lexington SC 29073","33.863591,-81.200002",
County: 32 - LEXINGTON,32,LEXINGTON,18,Red Bank,Red Bank Elementary Sch,"246 Community Dr
Lexington SC 29073","33.939318,-81.228503",
County: 32 - LEXINGTON,32,LEXINGTON,19,Round Hill,Round Hill Baptist Church,"230 Persimmon Ln
Lexington SC 29072","33.932766,-81.310509",
County: 32 - LEXINGTON,32,LEXINGTON,20,Fairview,Fairview Community Center,"2705 Fairview Rd
Leesville SC 29070","33.754677,-81.354178",
County: 32 - LEXINGTON,32,LEXINGTON,21,Quail Hollow,Saluda River Baptist,"3459 Sunset Blvd
West Columbia SC 29169","34.007519,-81.131861",
County: 32 - LEXINGTON,32,LEXINGTON,22,Pelion #1,Forts Pond Elementary,"7350 Fish Hatchery Rd
Pelion SC 29123","33.778346,-81.241009",
County: 32 - LEXINGTON,32,LEXINGTON,23,Mack-Edisto,Mack Edisto Comm Ctr,"944 Mack Edisto Rd
Swansea SC 29160","33.68031,-81.191732",
County: 32 - LEXINGTON,32,LEXINGTON,24,Swansea #1,Monroe Pinkney Gym,"607 Redmond Mill Rd
Swansea SC 29160","33.733343,-81.096303",
County: 32 - LEXINGTON,32,LEXINGTON,25,Sandy Run,Horseneck Community Ctr,"121 Bub Wise Rd
Swansea SC 29160","33.748169,-81.014152",
County: 32 - LEXINGTON,32,LEXINGTON,26,Gaston #1,Frances Mack Primary Sch,"161 Gaston St
Gaston SC 29053","33.821082,-81.09482",
County: 32 - LEXINGTON,32,LEXINGTON,27,Sharpe's Hill,Sharpes Hill Comm Ctr,"2121 Sharpes Hill Rd
Lexington SC 29073","33.858924,-81.227087",
County: 32 - LEXINGTON,32,LEXINGTON,28,Chapin,Chapin Town Hall  NW,"157 Columbia Ave
Chapin SC 29036","34.168356,-81.356791",
County: 32 - LEXINGTON,32,LEXINGTON,29,Leaphart Road,Pineview Baptist Church,"3010 Leaphart Rd
West Columbia SC 29169","33.997222,-81.11948",
County: 32 - LEXINGTON,32,LEXINGTON,30,Westover,Providence Presb Church,"1112 Hummingbird Dr
West Columbia SC 29169","34.00066,-81.093507",
County: 32 - LEXINGTON,32,LEXINGTON,31,Edenwood,Broadacres Baptist Church,"2350 Taylor Rd
Cayce SC 29033","33.956847,-81.070157",
County: 32 - LEXINGTON,32,LEXINGTON,32,Cromer,Oak Grove Civic Center,"585 Oak Dr
Lexington SC 29073","33.993334,-81.160618",
County: 32 - LEXINGTON,32,LEXINGTON,33,Lexington No. 1,Saxe Gotha Presbyterian Church,"5503 Sunset Blvd
Lexington SC 29072","33.996993,-81.220139",
County: 32 - LEXINGTON,32,LEXINGTON,34,Lexington No. 2,Rosenwald Community Learning Center,"420 Hendrix St
Lexington SC 29072","33.982794,-81.247141",
County: 32 - LEXINGTON,32,LEXINGTON,35,Cayce Ward No.1,American Legion Hall,"402 Naples Ave
Cayce SC 29033","33.978874,-81.052249",
County: 32 - LEXINGTON,32,LEXINGTON,36,Cayce Ward No.2,Edwards Memorial Presbyterian Church,"1600 Summerland Dr
Cayce SC 29033","33.958289,-81.066547",
County: 32 - LEXINGTON,32,LEXINGTON,37,Cayce Ward No.3,Cayce Un Methodist Ch,"1600 12Th St
Cayce SC 29033","33.975305,-81.06748",
County: 32 - LEXINGTON,32,LEXINGTON,38,Chalk Hill,Shiloh Un Methodist Ch,"546 Garners Terrace Rd
West Columbia SC 29172","33.901578,-81.090419",
County: 32 - LEXINGTON,32,LEXINGTON,39,Congaree #1,Ebenezer Pentecostal Ch,"622 Colonial Dr
West Columbia SC 29170","33.904667,-81.134524",
